-73.983 -38.695 -38.043 -38.043 -3.496 -3.318 -3.318 8.35 3.045 3.045 10.125 14.028
-73.981 -38.688 -38.059 -38.059 -3.366 -3.317 -3.317 8.59 3.079 3.079 9.803 13.921
-73.98 -38.68 -38.074 -38.074 -3.243 -3.313 -3.313 8.775 3.112 3.112 9.545 13.816
-73.978 -38.669 -38.09 -38.09 -3.129 -3.305 -3.305 8.8 3.144 3.144 9.457 13.713
-73.977 -38.656 -38.106 -38.106 -3.025 -3.294 -3.294 8.627 3.174 3.174 9.58 13.613
-73.976 -38.642 -38.121 -38.121 -2.93 -3.279 -3.279 8.388 3.201 3.201 9.778 13.514
-73.975 -38.627 -38.138 -38.138 -2.848 -3.262 -3.262 8.143 3.227 3.227 9.993 13.416
-73.974 -38.609 -38.154 -38.154 -2.777 -3.242 -3.242 7.911 3.251 3.251 10.211 13.32
-73.973 -38.59 -38.17 -38.17 -2.718 -3.219 -3.219 7.695 3.274 3.274 10.425 13.226
-73.972 -38.569 -38.186 -38.186 -2.673 -3.193 -3.193 7.5 3.294 3.294 10.634 13.132
-73.972 -38.546 -38.202 -38.202 -2.643 -3.165 -3.165 7.326 3.312 3.312 10.838 13.039
-73.971 -38.522 -38.218 -38.218 -2.626 -3.135 -3.135 7.173 3.328 3.328 11.037 12.946
-73.971 -38.497 -38.234 -38.234 -2.624 -3.103 -3.103 7.043 3.342 3.342 11.23 12.855
-73.971 -38.471 -38.25 -38.25 -2.636 -3.07 -3.07 6.936 3.355 3.355 11.418 12.763
-73.97 -38.444 -38.266 -38.266 -2.662 -3.035 -3.035 6.85 3.364 3.365 11.602 12.672
-73.97 -38.416 -38.282 -38.282 -2.701 -2.999 -2.999 6.785 3.372 3.372 11.784 12.581
-73.97 -38.387 -38.298 -38.297 -2.752 -2.962 -2.962 6.74 3.378 3.378 11.961 12.491
